Track ID	File	zero_cross_rate_mean	zero_cross_rate_std	rmse_mean	rmse_var	spectral_centroid_mean	spectral_centroid_var	spectral_bandwidth_mean	spectral_bandwidth_var	spectral_rolloff_mean	spectral_rolloff_var	spectral_contrast_mean	spectral_contrast_var	spectral_flatness_mean	spectral_flatness_var	chroma_stft_1_mean	chroma_stft_2_mean	chroma_stft_3_mean	chroma_stft_4_mean	chroma_stft_5_mean	chroma_stft_6_mean	chroma_stft_7_mean	chroma_stft_8_mean	chroma_stft_9_mean	chroma_stft_10_mean	chroma_stft_11_mean	chroma_stft_12_mean	chroma_stft_1_std	chroma_stft_2_std	chroma_stft_3_std	chroma_stft_4_std	chroma_stft_5_std	chroma_stft_6_std	chroma_stft_7_std	chroma_stft_8_std	chroma_stft_9_std	chroma_stft_10_std	chroma_stft_11_std	chroma_stft_12_std	tempo	mfcc_1_mean	mfcc_2_mean	mfcc_3_mean	mfcc_4_mean	mfcc_5_mean	mfcc_6_mean	mfcc_7_mean	mfcc_8_mean	mfcc_9_mean	mfcc_10_mean	mfcc_11_mean	mfcc_12_mean	mfcc_1_std	mfcc_2_std	mfcc_3_std	mfcc_4_std	mfcc_5_std	mfcc_6_std	mfcc_7_std	mfcc_8_std	mfcc_9_std	mfcc_10_std	mfcc_11_std	mfcc_12_std	GenreID	Genre	Type
0	pop_00072.wav	0.1443635803364269	0.039591112867985084	0.20215986669063568	0.03331143036484718	2862.407158290982	467.3869864601665	2750.240278826984	282.3440996390706	6081.955798651392	1190.057354543722	16.445542274842285	4.122637424961591	0.0821956992149353	0.050921231508255005	0.5955265760421753	0.4485984444618225	0.3602235019207001	0.45109590888023376	0.40433230996131897	0.48131802678108215	0.4134884774684906	0.4240128993988037	0.5008285641670227	0.47197434306144714	0.4867647886276245	0.5582655668258667	0.30745935440063477	0.267993688583374	0.25771576166152954	0.26662811636924744	0.23211199045181274	0.29404205083847046	0.23701944947242737	0.2733883559703827	0.3143293559551239	0.26727843284606934	0.2855845093727112	0.3063247799873352	117.45383522727273	10.17124080657959	74.60005950927734	-18.053634643554688	5.088065147399902	-0.3367025852203369	2.28352689743042	1.579299807548523	2.064497232437134	-3.1262128353118896	-3.2495458126068115	-10.176502227783203	-1.899985909461975	30.525575637817383	16.92068099975586	15.276144981384277	14.211825370788574	8.890843391418457	8.354094505310059	10.36637020111084	7.565807342529297	6.30557918548584	6.527167797088623	6.097769737243652	5.0212836265563965	0	pop	Train
0	pop_00072.wav	0.13480754241589327	0.07024740591859983	0.21442046761512756	0.07648462802171707	2545.5152023744154	792.4985450851835	2499.736722323931	494.3669926906161	5242.860331170244	1693.6093076833038	16.16013803772782	4.14237296740014	0.06633156538009644	0.0712297260761261	0.5455573201179504	0.4572452902793884	0.446882426738739	0.4835568368434906	0.41193118691444397	0.4553375244140625	0.4521145224571228	0.5269588828086853	0.59518963098526	0.5091478824615479	0.5332546234130859	0.514786422252655	0.2887493073940277	0.2559985816478729	0.2681058943271637	0.27105072140693665	0.23771315813064575	0.28436070680618286	0.24280767142772675	0.27582916617393494	0.29235970973968506	0.26134127378463745	0.2936258018016815	0.28177329897880554	117.45383522727273	-9.099433898925781	90.86729431152344	-19.628246307373047	6.392364978790283	-3.304142951965332	-1.5652776956558228	-2.2239761352539062	1.4480931758880615	-2.126032590866089	0.4829532206058502	-4.723491668701172	-3.2721283435821533	55.85365676879883	36.31894302368164	20.346891403198242	13.04365062713623	12.666776657104492	11.354961395263672	9.445923805236816	8.862591743469238	7.766571998596191	8.11999225616455	7.692930221557617	7.9006123542785645	0	pop	Train
0	pop_00072.wav	0.11506217372389792	0.029642285041200585	0.28612467646598816	0.05967290326952934	2299.546406767776	447.14115598833615	2428.6163863146544	376.65895422901224	4730.010377392691	1215.236351666484	16.09481300632643	4.273930849463119	0.04437658190727234	0.0316012017428875	0.4442683756351471	0.4584062397480011	0.5304721593856812	0.46772873401641846	0.4461108446121216	0.47868090867996216	0.4283905327320099	0.5683038234710693	0.5871642231941223	0.5007641315460205	0.523034393787384	0.480197936296463	0.2412375807762146	0.24945157766342163	0.2896251082420349	0.25972628593444824	0.2495807558298111	0.2773715853691101	0.24016380310058594	0.2946512997150421	0.27029353380203247	0.25287824869155884	0.2779161036014557	0.2565537095069885	117.45383522727273	27.695022583007812	101.01146697998047	-23.200605392456055	3.783557415008545	-5.104814052581787	-1.2723239660263062	1.6248042583465576	1.3334484100341797	-1.5374140739440918	-0.08707188814878464	-3.760411024093628	-3.76076078414917	41.739837646484375	21.246078491210938	14.914119720458984	13.777032852172852	10.299121856689453	7.71823263168335	9.083677291870117	7.117152214050293	7.4619340896606445	8.783407211303711	6.268160820007324	7.0650177001953125	0	pop	Train
1	pop_00066.wav	0.09527488761600927	0.048579638914184785	0.2210913896560669	0.07737769186496735	2893.486383790539	1007.9766711002139	3236.7148509460885	470.3369778610361	6924.9482263268565	2033.6106963286556	20.187348787861822	4.927684878979639	0.02484421618282795	0.03911492973566055	0.2340381145477295	0.25567883253097534	0.5331398844718933	0.35980021953582764	0.4595881998538971	0.27355459332466125	0.19105087220668793	0.2389327436685562	0.3168776035308838	0.35125938057899475	0.24668234586715698	0.27309364080429077	0.2660137712955475	0.21659469604492188	0.41719725728034973	0.23289243876934052	0.3883834183216095	0.24790731072425842	0.17837706208229065	0.222885861992836	0.27634358406066895	0.28387415409088135	0.22015246748924255	0.2746187448501587	107.666015625	-88.40391540527344	77.09651184082031	52.07087326049805	14.96594524383545	11.8196382522583	11.785443305969238	14.776446342468262	7.4801764488220215	2.9162425994873047	9.240081787109375	2.7333498001098633	9.158822059631348	49.97041320800781	33.225311279296875	26.75385093688965	17.369661331176758	16.114877700805664	12.884917259216309	13.102519035339355	10.873124122619629	9.045478820800781	10.455689430236816	8.981104850769043	9.393391609191895	0	pop	Train
1	pop_00066.wav	0.08804809853538283	0.06474830061663536	0.2279447615146637	0.07365021854639053	2672.1555956082175	1018.2196367507663	3204.2369540099535	452.0924304891791	6534.527771987384	2174.093432539817	19.204341207371936	4.554743008097643	0.026650119572877884	0.044708654284477234	0.4814687967300415	0.3319615423679352	0.39770472049713135	0.3576866686344147	0.4217449724674225	0.4464063048362732	0.32499951124191284	0.40175262093544006	0.3541426956653595	0.3805856704711914	0.29713332653045654	0.40467602014541626	0.35249972343444824	0.2308221012353897	0.3242102563381195	0.24260295927524567	0.2780376672744751	0.31357428431510925	0.22248582541942596	0.2901461720466614	0.2440328449010849	0.324413925409317	0.23865999281406403	0.31251779198646545	161.4990234375	-85.86746215820312	81.59321594238281	47.284114837646484	18.929534912109375	18.75391387939453	14.464818000793457	12.887190818786621	4.497868061065674	10.565649032592773	8.38532543182373	-2.8184874057769775	0.2930755317211151	53.171634674072266	29.309558868408203	23.347625732421875	12.977622985839844	10.635540962219238	11.357982635498047	10.564573287963867	7.854619026184082	8.686647415161133	8.522037506103516	9.06980037689209	8.680001258850098	0	pop	Train
1	pop_00066.wav	0.1151267492024362	0.04355486670868058	0.2803489565849304	0.08057864755392075	2964.692014381853	790.6204223780626	3215.9449733830957	379.92259545620465	7056.220827744344	1654.843986033894	18.75035201508552	4.679847951666636	0.04287823662161827	0.04586823284626007	0.35903358459472656	0.4273671507835388	0.2860528826713562	0.38214802742004395	0.3949410021305084	0.5914232134819031	0.3401240408420563	0.29385268688201904	0.3549359440803528	0.32169345021247864	0.41925522685050964	0.2809469699859619	0.2839597761631012	0.3389490246772766	0.22300058603286743	0.34565162658691406	0.25595787167549133	0.33079904317855835	0.2320491522550583	0.24424956738948822	0.289944589138031	0.23221854865550995	0.32559627294540405	0.19401587545871735	107.666015625	-16.697710037231445	78.47174072265625	28.84041976928711	14.399954795837402	15.197068214416504	6.065837383270264	12.211812019348145	-0.9115305542945862	1.3395390510559082	14.432581901550293	0.020112676545977592	0.9853401780128479	48.13959884643555	22.408233642578125	17.732494354248047	12.354314804077148	11.25450611114502	10.63234806060791	9.751931190490723	8.636110305786133	9.675863265991211	10.951523780822754	7.7954230308532715	6.091034889221191	0	pop	Train
2	pop_00099.wav	0.1008861568300464	0.06066799306217401	0.13739758729934692	0.05493033304810524	2656.307812658684	818.4257011615034	3087.8636689669643	340.69194224404896	6473.2505709831785	1837.3059352809084	18.93532741214982	4.601999700653275	0.036297380924224854	0.05679640546441078	0.3910316526889801	0.3735421895980835	0.261382132768631	0.30669036507606506	0.41363975405693054	0.2993832230567932	0.40092989802360535	0.35685309767723083	0.5132172703742981	0.4222761392593384	0.37243911623954773	0.5150176286697388	0.27667325735092163	0.3154425323009491	0.25632262229919434	0.2627080976963043	0.3295914828777313	0.21168257296085358	0.3158346116542816	0.21983279287815094	0.31087005138397217	0.2953126132488251	0.24631643295288086	0.3179267644882202	161.4990234375	-104.61312866210938	88.0253677368164	23.731290817260742	12.252006530761719	14.755311012268066	-0.9319152235984802	8.786030769348145	-8.321799278259277	2.864725351333618	7.778195858001709	-8.910688400268555	-0.08822256326675415	68.90836334228516	26.385696411132812	16.3933162689209	12.174681663513184	9.874186515808105	12.867691040039062	11.214509963989258	13.241083145141602	9.926397323608398	11.049233436584473	10.32528305053711	7.907407760620117	0	pop	Train
2	pop_00099.wav	0.10729159113979118	0.05811207213161473	0.1353279948234558	0.05057557672262192	2859.28585013122	878.485277621464	3271.10111356682	414.6804728087131	7086.672074390951	1910.6240076827016	18.71062163926162	4.452556551013922	0.03437281772494316	0.05029640719294548	0.3567180335521698	0.3759613633155823	0.2539069950580597	0.3107535243034363	0.4573608636856079	0.3058599531650543	0.35287004709243774	0.3346726894378662	0.45574915409088135	0.38481929898262024	0.3453294336795807	0.4646456837654114	0.27944448590278625	0.32738253474235535	0.22882145643234253	0.25779932737350464	0.3528189957141876	0.237955704331398	0.30513647198677063	0.2522223889827728	0.3241763710975647	0.3125893771648407	0.2614785134792328	0.335190087556839	151.99908088235293	-106.98158264160156	87.36058807373047	32.25657653808594	10.053444862365723	18.53681182861328	-1.79416823387146	6.985891342163086	-9.879728317260742	1.6169841289520264	6.884893417358398	-9.213157653808594	0.10929300636053085	66.0283203125	23.630441665649414	16.800518035888672	12.502176284790039	9.727934837341309	13.756591796875	10.501307487487793	12.354567527770996	7.926383018493652	9.629912376403809	9.814230918884277	6.406864166259766	0	pop	Train
2	pop_00099.wav	0.07944369924593968	0.05859871752147408	0.14127027988433838	0.04486474394798279	2777.4717443408035	1029.8724814106786	3306.9804172969093	453.5539254507795	7047.577569877465	2092.478509147937	19.515537532116433	4.682160759397173	0.019427185878157616	0.03749900311231613	0.31889715790748596	0.4116661548614502	0.32830220460891724	0.3156892955303192	0.38607415556907654	0.2751505672931671	0.32533761858940125	0.31344810128211975	0.3354099988937378	0.3022822439670563	0.29647019505500793	0.35893508791923523	0.28283873200416565	0.3707926273345947	0.29519015550613403	0.2740188241004944	0.3578373193740845	0.2610209286212921	0.32960715889930725	0.2922153174877167	0.32818669080734253	0.31741636991500854	0.28037357330322266	0.3359608054161072	78.30255681818181	-146.47991943359375	82.64073944091797	45.64048385620117	7.674864768981934	19.818998336791992	4.28535795211792	13.00245189666748	2.2925703525543213	8.014372825622559	9.724404335021973	-5.8245320320129395	4.684689044952393	58.96166229248047	28.214380264282227	24.009143829345703	15.151202201843262	12.576727867126465	16.26671600341797	11.743768692016602	11.109704971313477	10.44090747833252	8.672210693359375	9.947047233581543	9.530774116516113	0	pop	Train
3	pop_00098.wav	0.18647245685904873	0.10465276774979923	0.19807446002960205	0.07721433788537979	3707.869624506869	919.9206411965977	3157.770109493203	310.9081882918812	7624.5275227486945	1191.403725856875	17.75260800651506	4.440244902709584	0.10280539840459824	0.09487535804510117	0.5334988236427307	0.40678706765174866	0.47282543778419495	0.41544196009635925	0.44526803493499756	0.31988757848739624	0.3101469874382019	0.40000927448272705	0.3377394676208496	0.3984462022781372	0.3588559925556183	0.47074535489082336	0.344696968793869	0.2803265452384949	0.33719295263290405	0.29927143454551697	0.3448892831802368	0.2920393943786621	0.26283183693885803	0.3143962621688843	0.2774767577648163	0.32195064425468445	0.28269320726394653	0.31898462772369385	117.45383522727273	-40.481475830078125	44.845218658447266	11.345988273620605	8.597691535949707	5.869510173797607	11.434433937072754	4.9442219734191895	2.086345672607422	-2.1627557277679443	4.635463237762451	-2.7379400730133057	0.3395277261734009	70.38095092773438	22.814979553222656	23.820344924926758	21.395496368408203	11.040159225463867	11.611654281616211	13.30238151550293	11.259668350219727	11.622776985168457	9.777640342712402	9.006172180175781	8.367325782775879	0	pop	Train
